name,address,city,state,postal_code,latitude,longitude,stars,review_count,categories,hours,gmap_id,url
Shell,3804 Garcon Point Rd,Milton,FL,32583,30.572794000000002,-87.03103399999999,4.0,64,['gas Station' 'alternative Fuel Station' 'atm' 'convenience Store' 'electric Vehicle Charging Station' 'restaurant'],"[array(['Monday', 'Open 24 hours'], dtype=object)
 array(['Tuesday', 'Open 24 hours'], dtype=object)
 array(['Wednesday', 'Open 24 hours'], dtype=object)
 array(['Thursday', 'Open 24 hours'], dtype=object)
 array(['Friday', 'Open 24 hours'], dtype=object)
 array(['Saturday', 'Open 24 hours'], dtype=object)
 array(['Sunday', 'Open 24 hours'], dtype=object)]",0x8890e66512eca0e9:0x9ebacf9043cd1629,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8890e66512eca0e9:0x9ebacf9043cd1629?authuser=-1&hl=en&gl=us
Shell,"16070 Martin Luther King Blvd, NW US Hwy 441",Alachua,FL,32615,29.801665699999997,-82.51568499999999,3.9,27,['gas Station' 'alternative Fuel Station' 'atm' 'convenience Store' 'electric Vehicle Charging Station' 'restaurant'],"[array(['Monday', 'Open 24 hours'], dtype=object)
 array(['Tuesday', 'Open 24 hours'], dtype=object)
 array(['Wednesday', 'Open 24 hours'], dtype=object)
 array(['Thursday', 'Open 24 hours'], dtype=object)
 array(['Friday', 'Open 24 hours'], dtype=object)
 array(['Saturday', 'Open 24 hours'], dtype=object)
 array(['Sunday', 'Open 24 hours'], dtype=object)]",0x88e8b706d91bcd2d:0xd92c5e14805ee6ec,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e8b706d91bcd2d:0xd92c5e14805ee6ec?authuser=-1&hl=en&gl=us
Kangaroo Express,101 Polo Park Blvd E,Davenport,FL,33897,28.336764499999997,-81.6709194,3.9,7,['convenience Store' 'atm' 'coffee Shop' 'coffee Store' 'diesel Fuel Supplier' 'gas Station' 'snack Bar' 'soft Drinks Shop'],"[array(['Monday', 'Open 24 hours'], dtype=object)
 array(['Tuesday', 'Open 24 hours'], dtype=object)
 array(['Wednesday', 'Open 24 hours'], dtype=object)
 array(['Thursday', 'Open 24 hours'], dtype=object)
 array(['Friday', 'Open 24 hours'], dtype=object)
 array(['Saturday', 'Open 24 hours'], dtype=object)
 array(['Sunday', 'Open 24 hours'], dtype=object)]",0x88dd7ca2cb0fb2a9:0x5f11d19a979360fe,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd7ca2cb0fb2a9:0x5f11d19a979360fe?authuser=-1&hl=en&gl=us
Chevron North Miami,12505 W Dixie Hwy,North Miami,FL,33161,25.8905867,-80.1860957,3.4,7,['gas Station' 'convenience Store' 'diesel Fuel Supplier' 'fuel Pump' 'gas Company'],"[array(['Monday', '7AM–11PM'], dtype=object)
 array(['Tuesday', '7AM–11PM'], dtype=object)
 array(['Wednesday', '7AM–11PM'], dtype=object)
 array(['Thursday', '7AM–11PM'], dtype=object)
 array(['Friday', '7AM–11PM'], dtype=object)
 array(['Saturday', '7:30AM–11PM'], dtype=object)
 array(['Sunday', '7:30AM–10PM'], dtype=object)]",0x88d9b202228ed899:0x86d4965b5b2f944b,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b202228ed899:0x86d4965b5b2f944b?authuser=-1&hl=en&gl=us
Shell,"9975 US-441 S North, FL-7",Boynton Beach,FL,33472,26.528758399999997,-80.20629149999999,3.2,25,['gas Station' 'alternative Fuel Station' 'atm' 'convenience Store' 'electric Vehicle Charging Station' 'restaurant'],"[array(['Sunday', 'Open 24 hours'], dtype=object)
 array(['Monday', 'Open 24 hours'], dtype=object)
 array(['Tuesday', 'Open 24 hours'], dtype=object)
 array(['Wednesday', 'Open 24 hours'], dtype=object)
 array(['Thursday', 'Open 24 hours'], dtype=object)
 array(['Friday', 'Open 24 hours'], dtype=object)
 array(['Saturday', 'Open 24 hours'], dtype=object)]",0x88d92121b4a279af:0xd079cc6c20aa9117,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d92121b4a279af:0xd079cc6c20aa9117?authuser=-1&hl=en&gl=us
nexAir,2435 Springhill Rd,Tallahassee,FL,32305,30.4176349,-84.3020799,4.0,1,['industrial Gas Supplier'],,0x88ecf5253403f3e7:0x44fcfb0c581041a7,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88ecf5253403f3e7:0x44fcfb0c581041a7?authuser=-1&hl=en&gl=us
Circle K,2615 St Johns Bluff Rd S,Jacksonville,FL,32246,30.3008214,-81.5251385,4.0,15,['convenience Store' 'atm' 'coffee Shop' 'coffee Store' 'diesel Fuel Supplier' 'gas Station' 'snack Bar' 'soft Drinks Shop'],"[array(['Sunday', 'Open 24 hours'], dtype=object)
 array(['Monday', 'Open 24 hours'], dtype=object)
 array(['Tuesday', 'Open 24 hours'], dtype=object)
 array(['Wednesday', 'Open 24 hours'], dtype=object)
 array(['Thursday', 'Open 24 hours'], dtype=object)
 array(['Friday', 'Open 24 hours'], dtype=object)
 array(['Saturday', 'Open 24 hours'], dtype=object)]",0x88e5b4d7bfa4419d:0x85a721fe9d47d0a1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e5b4d7bfa4419d:0x85a721fe9d47d0a1?authuser=-1&hl=en&gl=us
Shell,4887 Gate Pkwy,Jacksonville,FL,32246,30.2529045,-81.53563849999999,3.1,13,['gas Station' 'alternative Fuel Station' 'atm' 'convenience Store' 'electric Vehicle Charging Station'],"[array(['Sunday', 'Open 24 hours'], dtype=object)
 array(['Monday', 'Open 24 hours'], dtype=object)
 array(['Tuesday', 'Open 24 hours'], dtype=object)
 array(['Wednesday', 'Open 24 hours'], dtype=object)
 array(['Thursday', 'Open 24 hours'], dtype=object)
 array(['Friday', 'Open 24 hours'], dtype=object)
 array(['Saturday', 'Open 24 hours'], dtype=object)]",0x88e5caa0661f9ec9:0x7aad58d3f28a4048,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e5caa0661f9ec9:0x7aad58d3f28a4048?authuser=-1&hl=en&gl=us
Circle K,14641 Duval Rd,Jacksonville,FL,32218,30.4816795,-81.648139,2.1,18,['convenience Store' 'atm' 'coffee Shop' 'coffee Store' 'diesel Fuel Supplier' 'gas Station' 'snack Bar' 'soft Drinks Shop'],"[array(['Sunday', 'Open 24 hours'], dtype=object)
 array(['Monday', 'Open 24 hours'], dtype=object)
 array(['Tuesday', 'Open 24 hours'], dtype=object)
 array(['Wednesday', 'Open 24 hours'], dtype=object)
 array(['Thursday', 'Open 24 hours'], dtype=object)
 array(['Friday', 'Open 24 hours'], dtype=object)
 array(['Saturday', 'Open 24 hours'], dtype=object)]",0x88e5af6b94561c89:0xde73708d83ec3d95,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e5af6b94561c89:0xde73708d83ec3d95?authuser=-1&hl=en&gl=us
Shell,4524 Forest Hill Blvd,West Palm Beach,FL,33415,26.6512624,-80.11283999999999,3.1,13,['gas Station' 'alternative Fuel Station' 'atm' 'convenience Store' 'electric Vehicle Charging Station'],"[array(['Sunday', 'Open 24 hours'], dtype=object)
 array(['Monday', 'Open 24 hours'], dtype=object)
 array(['Tuesday', 'Open 24 hours'], dtype=object)
 array(['Wednesday', 'Open 24 hours'], dtype=object)
 array(['Thursday', 'Open 24 hours'], dtype=object)
 array(['Friday', 'Open 24 hours'], dtype=object)
 array(['Saturday', 'Open 24 hours'], dtype=object)]",0x88d9280e2ff1d7cb:0xe940eb108ceca6f9,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9280e2ff1d7cb:0xe940eb108ceca6f9?authuser=-1&hl=en&gl=us
Shell,4021 Lake Worth Rd,Lake Worth,FL,33461,26.6183737,-80.1057695,3.2,5,['gas Station' 'alternative Fuel Station' 'atm' 'convenience Store' 'electric Vehicle Charging Station'],"[array(['Sunday', 'Open 24 hours'], dtype=object)
 array(['Monday', 'Open 24 hours'], dtype=object)
 array(['Tuesday', 'Open 24 hours'], dtype=object)
 array(['Wednesday', 'Open 24 hours'], dtype=object)
 array(['Thursday', 'Open 24 hours'], dtype=object)
 array(['Friday', 'Open 24 hours'], dtype=object)
 array(['Saturday', 'Open 24 hours'], dtype=object)]",0x88d927f3103e5739:0x260392d75630e892,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d927f3103e5739:0x260392d75630e892?authuser=-1&hl=en&gl=us
Circle K,11292 Boyette Rd,Riverview,FL,33569,27.854080399999997,-82.31497499999999,3.4,7,['convenience Store' 'atm' 'car Wash' 'diesel Fuel Supplier' 'gas Station'],"[array(['Sunday', 'Open 24 hours'], dtype=object)
 array(['Monday', 'Open 24 hours'], dtype=object)
 array(['Tuesday', 'Open 24 hours'], dtype=object)
 array(['Wednesday', 'Open 24 hours'], dtype=object)
 array(['Thursday', 'Open 24 hours'], dtype=object)
 array(['Friday', 'Open 24 hours'], dtype=object)
 array(['Saturday', 'Open 24 hours'], dtype=object)]",0x88c2d1efef5fcc29:0xddffc8164169ce3c,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2d1efef5fcc29:0xddffc8164169ce3c?authuser=-1&hl=en&gl=us
Chevron Miami,18615 W Dixie Hwy,Miami,FL,33180,25.947904299999998,-80.14833929999999,3.5,8,['gas Station' 'convenience Store' 'diesel Fuel Supplier' 'fuel Pump' 'gas Company'],"[array(['Sunday', 'Open 24 hours'], dtype=object)
 array(['Monday', 'Open 24 hours'], dtype=object)
 array(['Tuesday', 'Open 24 hours'], dtype=object)
 array(['Wednesday', 'Open 24 hours'], dtype=object)
 array(['Thursday', 'Open 24 hours'], dtype=object)
 array(['Friday', 'Open 24 hours'], dtype=object)
 array(['Saturday', 'Open 24 hours'], dtype=object)]",0x88d9ac56ad1798c9:0xbb2a9e028499e8ee,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9ac56ad1798c9:0xbb2a9e028499e8ee?authuser=-1&hl=en&gl=us
Ferrellgas,6300 Edgewater Dr,Orlando,FL,32810,28.6141984,-81.4231674,3.4,18,['propane Supplier' 'industrial Gas Supplier'],"[array(['Sunday', 'Closed'], dtype=object)
 array(['Monday', '8AM–5PM'], dtype=object)
 array(['Tuesday', '8AM–5PM'], dtype=object)
 array(['Wednesday', '8AM–5PM'], dtype=object)
 array(['Thursday', '8AM–5PM'], dtype=object)
 array(['Friday', '8AM–5PM'], dtype=object)
 array(['Saturday', 'Closed'], dtype=object)]",0x88e770cbcd5cb21f:0xe2eaf11ecd6d74a6,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e770cbcd5cb21f:0xe2eaf11ecd6d74a6?authuser=-1&hl=en&gl=us
Circle K,205 S Lawrence Blvd,Keystone Heights,FL,32656,29.784347,-82.03075299999999,1.9,16,['convenience Store' 'atm' 'coffee Shop' 'coffee Store' 'diesel Fuel Supplier' 'gas Station' 'snack Bar' 'soft Drinks Shop'],"[array(['Sunday', 'Open 24 hours'], dtype=object)
 array(['Monday', 'Open 24 hours'], dtype=object)
 array(['Tuesday', 'Open 24 hours'], dtype=object)
 array(['Wednesday', 'Open 24 hours'], dtype=object)
 array(['Thursday', 'Open 24 hours'], dtype=object)
 array(['Friday', 'Open 24 hours'], dtype=object)
 array(['Saturday', 'Open 24 hours'], dtype=object)]",0x88e60f79e9e10f01:0x98008e9f5a3c235e,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e60f79e9e10f01:0x98008e9f5a3c235e?authuser=-1&hl=en&gl=us
Shell,5712 W Tennessee St,Tallahassee,FL,32304,30.457286999999997,-84.36744569999999,4.1,64,['gas Station' 'alternative Fuel Station' 'atm' 'convenience Store' 'electric Vehicle Charging Station'],"[array(['Sunday', 'Open 24 hours'], dtype=object)
 array(['Monday', 'Open 24 hours'], dtype=object)
 array(['Tuesday', 'Open 24 hours'], dtype=object)
 array(['Wednesday', 'Open 24 hours'], dtype=object)
 array(['Thursday', 'Open 24 hours'], dtype=object)
 array(['Friday', 'Open 24 hours'], dtype=object)
 array(['Saturday', 'Open 24 hours'], dtype=object)]",0x88ecf39c6192122f:0xea3e51f4066b4cda,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88ecf39c6192122f:0xea3e51f4066b4cda?authuser=-1&hl=en&gl=us
Shell,2807 S Monroe St,Tallahassee,FL,32301,30.4119267,-84.28021,3.4,15,['gas Station' 'alternative Fuel Station' 'atm' 'convenience Store' 'electric Vehicle Charging Station'],"[array(['Sunday', 'Open 24 hours'], dtype=object)
 array(['Monday', 'Open 24 hours'], dtype=object)
 array(['Tuesday', 'Open 24 hours'], dtype=object)
 array(['Wednesday', 'Open 24 hours'], dtype=object)
 array(['Thursday', 'Open 24 hours'], dtype=object)
 array(['Friday', 'Open 24 hours'], dtype=object)
 array(['Saturday', 'Open 24 hours'], dtype=object)]",0x88ecf55029552aa5:0xef6ffe2f3d3dded5,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88ecf55029552aa5:0xef6ffe2f3d3dded5?authuser=-1&hl=en&gl=us
Chevron,502 E Dr Martin Luther King Jr Blvd,Tampa,FL,33615,27.9817018,-82.4549593,2.9,7,['gas Station' 'auto Repair Shop' 'car Dealer' 'convenience Store' 'diesel Fuel Supplier' 'fuel Pump' 'gas Company'],,0x88c2c41675ccf935:0x4870f99553d58ccc,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2c41675ccf935:0x4870f99553d58ccc?authuser=-1&hl=en&gl=us
Chevron,2521 Forest Hill Blvd,West Palm Beach,FL,33406,26.651075799999997,-80.080282,2.1,8,['gas Station' 'auto Repair Shop' 'convenience Store' 'diesel Fuel Supplier' 'fuel Pump' 'gas Company'],,0x88d8d7edc177e6a1:0xcb932e472e3f6ec,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d8d7edc177e6a1:0xcb932e472e3f6ec?authuser=-1&hl=en&gl=us
Shell,2557 Moody Blvd,Flagler Beach,FL,32136,29.476125999999997,-81.149157,3.9,25,['gas Station' 'alternative Fuel Station' 'convenience Store' 'electric Vehicle Charging Station'],,0x88e6c016ce5a7ee1:0x1d68bf0c6dff8f98,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e6c016ce5a7ee1:0x1d68bf0c6dff8f98?authuser=-1&hl=en&gl=us
Texaco,4909 Thomas Dr,Panama City Beach,FL,32408,30.1393833,-85.7510889,2.0,17,['gas Station' 'auto Repair Shop' 'convenience Store' 'diesel Fuel Supplier' 'gas Company'],"[array(['Saturday', '7AM–12AM'], dtype=object)
 array(['Sunday', '7AM–12AM'], dtype=object)
 array(['Monday', '7AM–12AM'], dtype=object)
 array(['Tuesday', '7AM–12AM'], dtype=object)
 array(['Wednesday', '7AM–12AM'], dtype=object)
 array(['Thursday', '7AM–12AM'], dtype=object)
 array(['Friday', '7AM–12AM'], dtype=object)]",0x8893863480bb6b65:0x6c20c56a5dd954d1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8893863480bb6b65:0x6c20c56a5dd954d1?authuser=-1&hl=en&gl=us
Chevron,800 Hialeah Dr,Hialeah,FL,33010,25.822786999999998,-80.264776,3.2,28,['gas Station' 'auto Repair Shop' 'convenience Store' 'diesel Fuel Supplier' 'fuel Pump' 'gas Company'],,0x88d9b0badaee11e9:0x57ffc88232ec412c,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b0badaee11e9:0x57ffc88232ec412c?authuser=-1&hl=en&gl=us
Kangaroo Express,10001 Lake Underhill Rd,Orlando,FL,32825,28.539876399999997,-81.2437733,3.7,8,['convenience Store' 'atm' 'coffee Shop' 'coffee Store' 'diesel Fuel Supplier' 'gas Station' 'snack Bar' 'soft Drinks Shop'],"[array(['Saturday', 'Open 24 hours'], dtype=object)
 array(['Sunday', 'Open 24 hours'], dtype=object)
 array(['Monday', 'Open 24 hours'], dtype=object)
 array(['Tuesday', 'Open 24 hours'], dtype=object)
 array(['Wednesday', 'Open 24 hours'], dtype=object)
 array(['Thursday', 'Open 24 hours'], dtype=object)
 array(['Friday', 'Open 24 hours'], dtype=object)]",0x88e767ac8029f155:0xd808fc25b50f4809,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e767ac8029f155:0xd808fc25b50f4809?authuser=-1&hl=en&gl=us
Kangaroo Express,391 N Central Ave,Umatilla,FL,32784,28.930837,-81.66759499999999,3.2,8,['convenience Store' 'atm' 'coffee Shop' 'coffee Store' 'diesel Fuel Supplier' 'gas Station' 'snack Bar' 'soft Drinks Shop'],"[array(['Saturday', 'Open 24 hours'], dtype=object)
 array(['Sunday', 'Open 24 hours'], dtype=object)
 array(['Monday', 'Open 24 hours'], dtype=object)
 array(['Tuesday', 'Open 24 hours'], dtype=object)
 array(['Wednesday', 'Open 24 hours'], dtype=object)
 array(['Thursday', 'Open 24 hours'], dtype=object)
 array(['Friday', 'Open 24 hours'], dtype=object)]",0x88e7a55aabd36ea7:0xef1b17e7f80bce3b,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e7a55aabd36ea7:0xef1b17e7f80bce3b?authuser=-1&hl=en&gl=us
Shell,840 NW 183rd St,Miami,FL,33169,25.941856599999998,-80.21609769999999,3.7,36,['gas Station' 'alternative Fuel Station' 'atm' 'convenience Store' 'electric Vehicle Charging Station'],"[array(['Friday', 'Open 24 hours'], dtype=object)
 array(['Saturday', 'Open 24 hours'], dtype=object)
 array(['Sunday', 'Open 24 hours'], dtype=object)
 array(['Monday', 'Open 24 hours'], dtype=object)
 array(['Tuesday', 'Open 24 hours'], dtype=object)
 array(['Wednesday', 'Open 24 hours'], dtype=object)
 array(['Thursday', 'Open 24 hours'], dtype=object)]",0x88d9ae59377cf3d9:0xced99044825c48db,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9ae59377cf3d9:0xced99044825c48db?authuser=-1&hl=en&gl=us
Kangaroo Express,10030 County Rd 44,Leesburg,FL,34788,28.869649799999998,-81.78951839999999,2.9,8,['convenience Store' 'atm' 'coffee Shop' 'coffee Store' 'diesel Fuel Supplier' 'gas Station' 'snack Bar' 'soft Drinks Shop'],"[array(['Friday', 'Open 24 hours'], dtype=object)
 array(['Saturday', 'Open 24 hours'], dtype=object)
 array(['Sunday', 'Open 24 hours'], dtype=object)
 array(['Monday', 'Open 24 hours'], dtype=object)
 array(['Tuesday', 'Open 24 hours'], dtype=object)
 array(['Wednesday', 'Open 24 hours'], dtype=object)
 array(['Thursday', 'Open 24 hours'], dtype=object)]",0x88e7bea334ee5191:0x9bee8f75cc64a40e,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e7bea334ee5191:0x9bee8f75cc64a40e?authuser=-1&hl=en&gl=us
Chevron,801 NE 43rd Ave,Homestead,FL,33033,25.4781782,-80.411541,3.4,48,['gas Station' 'auto Repair Shop' 'convenience Store' 'diesel Fuel Supplier' 'fuel Pump' 'gas Company'],"[array(['Friday', '6:30AM–10PM'], dtype=object)
 array(['Saturday', '6:30AM–10PM'], dtype=object)
 array(['Sunday', '6:30AM–8PM'], dtype=object)
 array(['Monday', '6:30AM–10PM'], dtype=object)
 array(['Tuesday', '6:30AM–10PM'], dtype=object)
 array(['Wednesday', '6:30AM–10PM'], dtype=object)
 array(['Thursday', '6:30AM–10PM'], dtype=object)]",0x88d9e6e1de049bb3:0xc6fa2aabcb95d11f,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9e6e1de049bb3:0xc6fa2aabcb95d11f?authuser=-1&hl=en&gl=us
Circle K,4900 Ulmerton Rd,Clearwater,FL,33760,27.893069399999998,-82.7008809,2.8,18,['convenience Store' 'atm' 'car Wash' 'coffee Shop' 'diesel Fuel Supplier' 'gas Station' 'snack Bar' 'soft Drinks Shop'],"[array(['Friday', '5AM–10PM'], dtype=object)
 array(['Saturday', '5AM–10PM'], dtype=object)
 array(['Sunday', '5AM–10PM'], dtype=object)
 array(['Monday', '5AM–10PM'], dtype=object)
 array(['Tuesday', '5AM–10PM'], dtype=object)
 array(['Wednesday', '5AM–10PM'], dtype=object)
 array(['Thursday', '5AM–10PM'], dtype=object)]",0x88c2e533d65a5d93:0xca9df8ca62bb9cd,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2e533d65a5d93:0xca9df8ca62bb9cd?authuser=-1&hl=en&gl=us
Circle K,3390 FL-17 N,Sebring,FL,33870,27.5211343,-81.4531185,3.0,4,['convenience Store' 'diesel Fuel Supplier' 'gas Station'],"[array(['Friday', 'Open 24 hours'], dtype=object)
 array(['Saturday', 'Open 24 hours'], dtype=object)
 array(['Sunday', 'Open 24 hours'], dtype=object)
 array(['Monday', 'Open 24 hours'], dtype=object)
 array(['Tuesday', 'Open 24 hours'], dtype=object)
 array(['Wednesday', 'Open 24 hours'], dtype=object)
 array(['Thursday', 'Open 24 hours'], dtype=object)]",0x88dc57451d15465d:0x74c813626e9d9385,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dc57451d15465d:0x74c813626e9d9385?authuser=-1&hl=en&gl=us
Shell,500 Orlando Ave S,Maitland,FL,32751,28.623738,-81.36330199999999,3.4,28,['gas Station' 'alternative Fuel Station' 'atm' 'convenience Store' 'electric Vehicle Charging Station'],,0x88e77049eb56a6b5:0xda0c997bc313c807,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77049eb56a6b5:0xda0c997bc313c807?authuser=-1&hl=en&gl=us
Shell,320 W State Rd 434,Winter Springs,FL,32708,28.6986271,-81.3089195,4.1,26,['gas Station' 'alternative Fuel Station' 'atm' 'convenience Store'],"[array(['Friday', 'Open 24 hours'], dtype=object)
 array(['Saturday', 'Open 24 hours'], dtype=object)
 array(['Sunday', 'Open 24 hours'], dtype=object)
 array(['Monday', 'Open 24 hours'], dtype=object)
 array(['Tuesday', 'Open 24 hours'], dtype=object)
 array(['Wednesday', 'Open 24 hours'], dtype=object)
 array(['Thursday', 'Open 24 hours'], dtype=object)]",0x88e76db8453d2905:0x303266d393421011,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e76db8453d2905:0x303266d393421011?authuser=-1&hl=en&gl=us
China Wok,4891 Golden Gate Pkwy,Naples,FL,34116,26.1805783,-81.7070439,3.8,115,['chinese Restaurant' 'asian Fusion Restaurant' 'asian Restaurant' 'delivery Chinese Restaurant' 'restaurant'],"[array(['Friday', '10:15AM–11PM'], dtype=object)
 array(['Saturday', '11AM–11PM'], dtype=object)
 array(['Sunday', '11AM–10PM'], dtype=object)
 array(['Monday', '10:15AM–10PM'], dtype=object)
 array(['Tuesday', 'Closed'], dtype=object)
 array(['Wednesday', '10:15AM–10PM'], dtype=object)
 array(['Thursday', '10:15AM–10PM'], dtype=object)]",0x88db1d5897406fb3:0x5d21a4edd6c8648c,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88db1d5897406fb3:0x5d21a4edd6c8648c?authuser=-1&hl=en&gl=us
Circle K,10039 E Broadway Ave,Tampa,FL,33619,27.9730337,-82.3354512,3.4,10,['convenience Store' 'atm' 'coffee Shop' 'coffee Store' 'diesel Fuel Supplier' 'gas Station' 'public Bathroom' 'snack Bar' 'soft Drinks Shop'],"[array(['Friday', 'Open 24 hours'], dtype=object)
 array(['Saturday', 'Open 24 hours'], dtype=object)
 array(['Sunday', 'Open 24 hours'], dtype=object)
 array(['Monday', 'Open 24 hours'], dtype=object)
 array(['Tuesday', 'Open 24 hours'], dtype=object)
 array(['Wednesday', 'Open 24 hours'], dtype=object)
 array(['Thursday', 'Open 24 hours'], dtype=object)]",0x88c2cedcc219a519:0x66a3884e095660ad,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2cedcc219a519:0x66a3884e095660ad?authuser=-1&hl=en&gl=us
